Required Concept,CUI,Preferred Name
,C0424070,Hallucinations of music
,C0424076,Hallucinations of pain
,C0424077,Hallucinations of temperature
,C0424078,Hallucinations in several modalities at once
,C0424081,Sexual hallucinations
,C0424082,"Hallucinations, Hypnapompic"
,C0424083,"Hallucinations, Dissociative"
,C0478138,Other hallucinations
,C0544668,"Hallucinations, Kinesthetic"
nausea,C0027497,Nausea
,C1963179,"Nausea, CTCAE 3.0"
,C2984057,Have Nausea
,C3829611,How Much Nausea During This Period
,C4084796,How Often Nausea
,C4085222,How Much Distress Nausea
,C4085661,Usual Severity Nausea
,C4085862,Bothered by Nausea
,C4255480,Nausea:Presence or Threshold:Point in time:^Patient:Ordinal
,C4552888,Nausea Visual Analogue Scale
,C4552889,Feel Nausea
,C4553767,"Nausea, CTCAE 5.0"
,C4761315,Nausea Subscale
,C0423584,No nausea
,C0026603,Motion Sickness
,C0027498,Nausea and vomiting
,C0240352,Morning nausea
,C0306071,Emetrol
,C0312416,Morning Sickness
,C0375548,No vomiting
,C0423583,Nausea present
,C0520904,Postoperative Nausea
,C0549280,Nausea aggravated
,C0718572,Anti-Nausea
,C0722001,Nausea Control
abuse of substance,C0687130,Substance of abuse
,C0740858,Substance abuse problem
,C2712114,Actual Positive Absence Of Substance Use
,C0013146,Drug abuse
,C0013170,Drug habituation
,C0025460,Mescaline
,C0031381,Phencyclidine
,C0033880,Psychoactive substance abuse
,C0038577,Substance Abuse Detection
,C0038579,"Substance Abuse, Intravenous"
,C0079256,Substance Abuse Treatment Centers
,C0236935,"Substance Abuse, Other"
,C0236936,Unknown Substance Abuse
,C0443078,Psychoactive substance of abuse - non-pharmaceutical
,C0597730,substance abuse epidemiology
,C0683030,AODD recovery
,C0683031,aodd relapse
,C0683435,CIDI Substance Abuse Module
,C0683436,Substance Abuse Attitude Survey
,C0730421,Substance abuse counseling
,C0743244,Chronic drug abuse
,C0747965,PREVENTION ISSUE SUBSTANCE ABUSE
,C0749114,SUBSTANCE ABUSE DATERANGE
,C0749115,substance abuse pregnancy
,C0749116,SUBSTANCE ABUSE PREGNANCY ACID
shortness of breath,C0013404,Dyspnea
,C2707305,Shortness of breath:-:Point in time:^Patient:-
,C3274920,Have Shortness of Breath question
,C4054349,No Shortness of Breath
,C4084762,Usual Severity Shortness of Breath
,C4084763,How Often Shortness of Breath
,C4084764,How Much Distress Shortness of Breath
,C4553552,Shortness of Breath Visual Analogue Scale
,C0231807,Dyspnea on exertion
,C0517527,SHORTNESS OF BREATH NOT PRESENT
,C0574066,Increasing breathlessness
,C0743330,Resting Dyspnea
,C0748641,SHORTNESS OF BREATH ACUTE
,C0748642,SHORTNESS OF BREATH CHRONIC
,C0748643,SHORTNESS OF BREATH EPISODE
,C0748644,SHORTNESS OF BREATH EXTREME
,C0748646,shortness of breath intermittent
,C0748647,SHORTNESS OF BREATH NEW ONSET
,C0748648,SHORTNESS OF BREATH PROGRESSIVE
,C0748649,shortness of breath rest
,C0748650,SHORTNESS OF BREATH STABLE CHRONIC
,C0946383,Shortness of breath with activity
,C1275492,CLASP shortness of breath score
,C1963100,"Dyspnea, CTCAE"
,C3641530,PHQ-15 - Shortness of Breath
lightheadedness,C0012833,Dizziness
,C0220870,Lightheadedness
,C0234987,Postural dizziness
,C2183876,lightheadedness with collapse
,C3639673,PDQUALIF - Lightheadedness
,C2183875,lightheadedness during exercise
,C3639432,MDS-UPDRS - Lightheadedness on Standing
,C3842980,"Lightheadedness, dizziness, or loss of balance"
,C4716273,Lightheadedness on standing abruptly
,C4716603,Relationship of lightheadedness to dysrhythmia
,C4717766,Report episodes of lightheadedness or dizziness to health provider
,C4711218,"Monitor exercise tolerance (e.g., presence of such symptoms as breathlessness, rapid pulse, pallor, lightheadedness, joint or muscle pain or swelling) during exercise"
,C4711426,"Determine whether patient is experiencing thirst or symptoms of fluid changes (e.g., dizziness, change of mentation, lightheadedness, apprehension, irritability, nausea, twitching)"
,C4711690,"Recognize presence of early warning signs and symptoms of compromised hemodynamic system (e.g., dyspnea, decreased ability to exercise, orthopnea, profound fatigue, dizziness, lightheadedness, edema, palpitations, paroxysmal nocturnal dyspnea, sudden weight gain)"
hyperthermia,C0015967,Fever
,C0203597,hyperthermia treatment
,C0020548,Induced Hyperthermia
,C0020549,"Hyperthermia, Local"
,C0024591,Malignant hyperpyrexia due to anesthesia
,C0150611,Therapeutic heat application
,C0181245,Hyperthermia Blankets
,C0181252,"Ultrasound Therapy Systems, Hyperthermia"
,C0277799,Intermittent fever (finding)
,C0410943,Hyperthermia in newborn
,C0424788,Endocrine hyperthermia
,C0858753,Hyperthermia sudden
,C0864460,Hyperthermia NEC
,C0943768,Hyperthermia:Find:Pt:^Patient:Ord:Observed.CCC
,C1322848,"Microspheres, Embolization, Hyperthermia"
,C1387395,hyperthermia; history
,C1844631,Susceptible to hyperthermia
,C2047574,hyperthermia induction
,C2094505,radiation hyperthermia treatment
,C2316873,Neurogenic hyperthermia
,C2457713,Hyperthermia of Brain
,C2457933,Hyperthermia of Thymus
,C2457935,Hyperthermia of Spleen
,C2457973,Hyperthermia of Eye
,C2458249,Hyperthermia of Ear
rebound tenderness,C0234246,Rebound tenderness
,C0238569,Abdominal rebound tenderness
,C0436944,O/E - rebound tenderness
,C0436945,O/E - no rebound tenderness
,C0558838,Rebound tenderness absent
,C0578102,Rebound tenderness of epigastrium
,C0578103,Rebound tenderness of right hypochondrium
,C0578104,Rebound tenderness of left hypochondrium
,C0578105,Rebound tenderness of central region
,C0578106,Rebound tenderness of right lumbar
,C0578107,Rebound tenderness of left lumbar
,C0578108,Rebound tenderness of hypogastrium
,C0740629,ABDOMEN SIGN REBOUND TENDERNESS
,C2010786,generalized rebound abdominal tenderness
,C2053955,rebound tenderness of periumbilical region
,C2169877,referred rebound abdominal tenderness
,C2729502,rebound tenderness of left lower quadrant of abdomen
,C2729503,rebound tenderness of left upper quadrant of abdomen
,C2729504,rebound tenderness of right upper quadrant of abdomen
,C2729505,rebound tenderness of right lower quadrant of abdomen
,C2910393,Periumbilic rebound abdominal tenderness
,C2910394,epigastric rebound abdominal tenderness
,C0578109,Rebound tenderness of right iliac fossa
,C0578110,Rebound tenderness of left iliac fossa
,C2910395,"Rebound abdominal tenderness, unspecified site"
oxygen,C1305844,Oxygen 2 %
,C0257670,"L-tryptophan 2',3'-oxidase"
,C0462871,Ohmeda Domic 2/4 1550033 oxygen set
,C1097665,phenylacetate 2-hydroxylase
,C1259706,"OEE2 protein, Arabidopsis"
,C2753891,peptidyl-lysine 5-dioxygenase activity
,C0759095,"2-2'-dimethoxy-3,3'-dihydro-5,5'-oxygen-6,6'-biphenylformic anhydride"
,C2605050,paesuffrioside
,C0061031,"gamma-butyrobetaine,2-oxoglutarate dioxygenase"
,C0258818,"gibberellin, 2-oxoglutarate-oxygen oxidoreductase (20-hydroxylating, oxidizing)"
,C0300366,"2-oxo-1,2-dihydroquinoline 8-monooxygenase"
,C0382230,"2-oxo-1,2-dihydroquinoline 5,6-dioxygenase"
,C2243266,"(gibberrellin-20),2-oxoglutarate: oxygen oxidoreductase (3beta-hydroxylating)"
,C2598281,Respiratory status with oxygen therapy during 2D assessment period:Find:2D:^Patient:Ord:CARE
,C4062434,Decrease in partial pressure of oxygen (PO<sub>2</sub>)
,C4062436,Decrease in arterial oxygen saturation (SaO<sub>2</sub>)
,C1151436,2-oxoglutarate-dependent dioxygenase activity
,C0530823,"1H-3-hydroxy-4-oxoquinaldine 2,4-dioxygenase (decyclizing, CO-forming)"
,C1151446,procollagen-proline 3-dioxygenase activity
,C1324371,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with 2-oxoglutarate as one donor, and the other dehydrogenated"
,C2016139,oxygen concentrator O2 concentration 85% or greater with maximum specified flow rate greater than 2 L/min
,C2016143,oxygen concentrator O2 concentration 85% or greater with maximum specified flow rate not greater than 2 L/min
,C2047424,oxygen via hyperbaric chamber 2.8 ATA O2 for 90 min with 2 5-min air breaks
,C2598283,Respiratory status without oxygen therapy during 2D assessment period:Find:2D:^Patient:Ord:CARE
,C3663712,Adenosine 0.4 MG/ML / Niacinamide 20 MG/ML Topical Cream
chest pressure,C0438716,Chest pressure
,C0232285,Dull chest pain
,C0850018,pressure in chest and heart
,C1142568,Chest pressure exertional
,C1707376,Chest Tightness or Pressure
,C2073391,chest tightness or heavy pressure
,C3842521,Pain or pressure in chest
,C0413308,Asphyxiation by sustained compression of chest
,C2451809,Change Pressure Dressing on Chest Wall
,C2452323,Removal of Pressure Dressing on Chest Wall
,C2451810,Change Intermittent Pressure Device on Chest Wall
,C2452045,Compression of Chest Wall using Pressure Dressing
,C2452046,Compression of Chest Wall using Intermittent Pressure Device
,C2452324,Removal of Intermittent Pressure Device on Chest Wall
,C3263482,Did you have chest pain or pressure:Finding:Point in time:^Patient:Ordinal
,C3263483,Did you have chest pain or pressure
,C0802710,Carbon dioxide^during chest physiotherapy:PPres:Pt:BldC:Qn
,C0802716,Carbon dioxide^post chest physiotherapy:PPres:Pt:BldC:Qn
,C0802722,Carbon dioxide^pre chest physiotherapy:PPres:Pt:BldC:Qn
,C0802815,Oxygen^during chest physiotherapy:PPres:Pt:BldC:Qn
,C0802838,Oxygen^post chest physiotherapy:PPres:Pt:BldC:Qn
,C0802844,Oxygen^pre chest physiotherapy:PPres:Pt:BldC:Qn
,C2480669,Placement @ Anatomical Regions @ Change @ Chest Wall @ External @ Pressure Dressing
,C2480670,Placement @ Anatomical Regions @ Change @ Chest Wall @ External @ Intermittent Pressure Device
,C2480966,Placement @ Anatomical Regions @ Compression @ Chest Wall @ External @ Pressure Dressing
bradypnea,C0231837,Slow respiration
,C4713864,"Monitor respiratory and cardiac systems (e.g., hypertension, tachycardia, and bradypnea)"
,C4713438,"Monitor breathing patterns (e.g., bradypnea, tachypnea, hyperventilation, Kussmaul respirations, Cheyne-Stokes respirations, apneustic, Biot's respiration, ataxic patterns)"
mental status changes,C0856054,Mental status changes
,C0919570,Mental status changes postoperative
,C1735907,Acute mental status changes
,C2036402,stress test-induced mental status changes
,C4712366,"Monitor for symptoms that indicate increased work of breathing (e.g., increased heart or respiratory rate, increased blood pressure, diaphoresis, changes in mental status)"
,C4713703,"Monitor for signs of inadequate tissue oxygenation (e.g., apprehension, increased anxiety, changes in mental status, agitation, oliguria, and cool, mottled periphery)"
,C4714005,"Determine presence of patient trigger areas for immediate response (e.g., change in vital signs, low or elevated heart rate, low or elevated blood pressure, difficulty breathing, low oxygen saturation despite increasing oxygen delivery, change in level of consciousness, repeated or prolonged seizures, chest pain, acute changes in mental status, or when nurse or patient ""just feels something is wrong"")"
distension,C0012359,Pathological Dilatation
,C1291077,Abdominal bloating
,C3714614,Distention
,C0000731,Abdomen distended
,C0005687,Bladder distention
,C0151994,Enlarged uterus
,C0392025,Enlargement abdomen
,C0408217,Distension of joint
,C0520562,Dilatation of intestine
,C0521620,Dilatation of ureter
,C0598484,colon distension
,C0848337,gastric distention
,C1391754,distension; cecum
,C1397941,Distension of gall-bladder
,C1402857,liver; distension
,C1408067,uterus; distension
,C1408282,kidney; distension
,C2747824,Distended bowel
,C2747825,Distended ureter
,C3687314,Intracelomic distension
,C3873905,Distension system
,C4553311,"Abdominal Distension, CTCAE"
,C4728175,Pelvic distension
,C0149823,Acute dilatation of stomach
,C0181417,Irrigation/distension system
substance abuse history,C1269662,Assessment of history of substance abuse
,C1299544,History of substance abuse
,C1397159,Family history of substance abuse
,C0476560,Encounter for family history of alcohol abuse
,C0476561,Family history of tobacco abuse
,C0478622,Family history of other substance abuse
,C0481423,Personal history of psychoactive substance abuse
,C0547881,Assess and document substance abuse history.
,C0806394,History of present alcohol &or substance abuse
,C1397160,"psychoactive; substance, abuse, family history"
,C2728279,reported family history of substance abuse
,C2957819,rnax evaluate substance abuse history
,C3161674,reported family history of substance abuse - father
,C3161675,reported family history of substance abuse - mother
,C3161676,reported family history of substance abuse - brother
,C3161677,reported family history of substance abuse - sister
,C3161678,reported family history of substance abuse - husband
,C3161679,reported family history of substance abuse - wife
,C0496707,Family history of other psychoactive substance abuse
,C2911222,Family history of other psychoactive substance abuse and dependence
,C2911224,Family history of other substance abuse and dependence
,C3161680,reported family history of substance abuse - domestic partner
,C0801690,History of present alcohol &or substance abuse:Hx:Pt:^Patient:Nar
,C0511702,"Identify parents who have a history of substance abuse, depression, or major psychiatric illness"
,C0943281,"Deprecated Alcohol-substance abuse rehabilitation treatment plan, Past medical history and Level of function (narrative)"
dysrhythmia,C0003811,Cardiac Arrhythmia
,C0085611,Atrial arrhythmia
,C0085612,Ventricular arrhythmia
,C0150191,Dysrhythmia management
,C0232595,Abnormal gastric electrical activity
,C0264886,Conduction disorder of the heart
,C0455991,Fetal dysrhythmia
,C0856486,Circadian dysrhythmia
,C0948018,Arrhythmia prophylaxis
,C1392243,cerebral; dysrhythmia
,C1394140,cortical; dysrhythmia
,C1533637,Neonatal dysrhythmia
,C4716601,Type of dysrhythmia
,C0513465,Monitor hemodynamic response to the dysrhythmia
,C0513872,Note frequency and duration of dysrhythmia
,C0561869,ECG automated dysrhythmia monitoring
,C1391961,"dysrhythmia; cardiac, postoperative"
,C1395970,dysrhythmia; cerebral or cortical
,C2051746,stress electrocardiogram: dysrhythmia at peak stress
,C2231284,non-reassuring dysrhythmia
,C3844448,Cardiac dysrhythmia (irregular heartbeat)
,C4015474,Chronic atrial and intestinal dysrhythmia
,C4714945,Knowledge: Dysrhythmia Management
,C4715035,Self-Management: Dysrhythmia
,C4716602,Signs and symptoms of dysrhythmia
oxygen,C0916139,N-Myc Downstream Regulated Protein 1
,C1334873,NDRG1 gene
,C1419605,RP1 gene
,C1585598,Oxygen 100 % Gas for Inhalation
,C1424062,ROMO1 gene
,C1431938,"RP1 protein, human"
,C1163085,Oxygen 21 % Gas for Inhalation
,C1164295,Oxygen 99.2 % Gas for Inhalation
,C0979217,Oxygen 99 % Gas for Inhalation
,C0979218,Oxygen 99.5 % Gas for Inhalation
,C1305553,Oxygen 100 %
,C1432561,"oxygen-evolving enhancer protein 1, plant"
,C1744120,"Romo1 protein, mouse"
,C1744461,"ROMO1 protein, human"
,C2984411,Hypoxia and Oxygen Homeostasis Regulation of HIF-1-Alpha Pathway
,C1585555,Helium 80 % / Oxygen 20 % Gas for Inhalation
,C0498450,"Portable oxygen contents, gaseous, 1 month's supply = 1 unit"
,C0498451,"Portable oxygen contents, liquid, 1 month's supply = 1 unit"
,C1314597,"Oxygen contents, gaseous, 1 unit equals 1 cubic foot"
,C1314598,"Oxygen contents, liquid, 1 unit equals 1 pound"
,C2729173,"Stationary oxygen contents, gaseous, 1 month's supply = 1 unit"
,C2729174,"Stationary oxygen contents, liquid, 1 month's supply = 1 unit"
,C0648757,alkanol monooxygenase (FMN-linked)
,C0979219,Oxygen 99.6 % Gas for Inhalation
,C0979220,Oxygen 99.9 % Gas for Inhalation
